tokens;labels
['Esta', 'vez', 'sí', ',', '@agarzon', 'en', 'Sagunto', '.', 'Cerca', 'de', '700', 'personas', 'en', 'el', 'Teatro', 'Begoña', 'del', 'Puerto', 'http', ':', '/', '/', 't', '.', 'co', '/', 'wzgAGY77MT'];['O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@EstherDPedroche', '@sacedator', '@marisamorenom', '@agarzon', 'De', 'IU', ',', 'se', 'les', 'tendría', 'que', 'quitar', 'el', 'sueldo', 'y', 'dejar', 'los', 'escaños', '.'];['B-Propio_partido', 'B-Propio_partido', 'B-Propio_partido', 'B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@CarinaMejias', '@CiudadanosCs', '@CsElMasnou', 'Gracias', 'a', 'ti', 'por', 'tu', 'tiempo', '!', '!', 'Espero', 'que', 'nos', 'veamos', 'muy', 'pronto'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['El', '@PSOE', 'lanza', 'el', 'mayor', 'Portal', 'de', 'Transparencia', 'de', 'la', 'política', 'española', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', '3vRWAOQVWw', '#Transparentes', 'https', ':', '/', '/', 't', '.', 'co', '/', 'f4DAvGMPa1'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#CiudadReal', 'Zamora', '(', '@PSOE', ')', 'promete', 'que', 'el', 'Colegio', 'de', 'la', 'Ferroviaria', 'se', 'convertirá', 'en', 'la', 'Casa', 'de', 'la', 'Ciudad', 'si', 'gana', '.', '.', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Kzb2mEpxAR'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ahí', 'está', 'el', 'cambio', 'que', 'necesitamos', '@agarzon', '@guillesampedro', '@Superchango3', 'http', ':', '/', '/', 't', '.', 'co', '/', 'WSaAkxJjVJ'];['O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['#RitaAlcaldesa', ':', 'Gracias', 'al', 'Gobierno', 'del', '@PPopular', 'se', 'han', 'salvado', 'las', 'pensiones', 'y', 'los', 'sueldos', 'de', 'los', 'funcionarios', ';', 'hay', 'que', 'seguir', 'trabajando', '.']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'B-Economia', 'I-Economia', 'I-Economia', 'I-Economia', 'I-Economia', 'O', 'O', 'O', 'O', 'O']
['Hola', '@EsperanzAguirre', ',', 'asi', 'que', 'si', 'gobierna', '@ahorapodemos', 'ya', 'no', 'se', 'podrá', 'votar', 'libremente', ',', 'y', 'no', 'como', 'ahora', ',', '¿', 'no', '?', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Z1sFvmpLNO'];['O', 'B-Otros_aspectos', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@marianorajoy', '#Siria', ';', 'Alá', '/', 'Dios', '/', 'Cosmos', 'es', 'amor', '.', 'El', 'amor', 'no', 'juzga', '.', 'El', 'amor', 'entiende', '.', 'El', 'amor', 'no', 'hace', 'ningún', 'boicot', '.', 'El', 'amor', 'no', 'hace', 'guerras', '.', '.']";['B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@agarzon', '""', 'El', 'PP', 'no', 'quiere', 'que', 'el', 'pueblo', 'haga', 'política', '""', '.']";['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@EstherDPedroche', 'NO', 'te', 'hartes', ',', 'sigamos', 'trabajando', 'por', 'y', 'para', 'IU', 'y', 'no', 'les', 'dejemos', 'conseguirlo', '.', '@sacedator', '@marisamorenom', '@agarzon'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
['@EstherDPedroche', 'La', 'debilidad', 'no', 'vale', ',', 'ahora', 'unión', 'y', 'a', 'trabajar', '.', '@sacedator', '@marisamorenom', '@agarzon'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
"['http', ':', '/', '/', 't', '.', 'co', '/', 's6tIGNBx2w', 'Es', 'una', 'pena', 'que', '@marianorajoy', 'no', 'sepa', 'inglés', 'y', 'no', 'pueda', 'leer', 'estas', 'cosas', '.', 'Se', 'lo', 'resumo', ':', 'It', ""'"", 's', 'very', 'difficult', 'protestar']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ahorapodemos', '@ierrejon', 'Tambien', 'que', 'las', 'empresas', '(', 'independientes', 'o', 'no', ')', 'contactaran', 'si', 'estubieran', 'interesadas', 'seguro', 'que', 'avanzaríamos'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@Fercampos45', '@sacedator', '@marisamorenom', '@agarzon', 'qué', 'coño', 'debilidad', '.', '.', '.', 'Esto', 'no', 'hay', 'que', 'consentirlo', ',', 'joder', 'ya', '.', 'Somos', 'colaboracionistas'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#sinpudor', 'Educación', 'permite', 'un', 'acto', 'a', 'Cifuentes', 'en', 'un', 'instituto', 'pero', 'no', 'a', 'Gabilondo', '@PSOE', '@socialistes_cat', 'http', ':', '/', '/', 't', '.', 'co', '/', 'fVt9qVjSRo', '@La_SER'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Momento', 'de', 'emergencia', 'social', '.', 'Que', 'ha', 'pasado', 'con', 'el', 'Articulo', '128', 'Constitución', 'española', '?', '@agarzon', '@EUMorvedre'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O']
['@Henrythoreao', '@Pablo_Iglesias_', 'es', 'posible', 'q', 'lleves', 'razón', ',', 'pero', 'no', 'hay', 'más', '.', 'IU', 'por', 'desgracia', 'no', 'termina', 'de', 'enganchar', '.', 'Una', 'pena', '.', 'Salud'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Nos', 'jugamos', 'los', 'derechos', 'sociales', 'por', 'los', 'q', 'nuestros', 'abuelos', 'lucharon', '@agarzon', '@EUMorvedre'];['O', 'O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@Pablo_Iglesias_', 'señor', 'presidente', 'usted', 'pasara', 'a', 'la', 'historia', 'como', 'el', 'mejor', 'presidente', 'de', 'la', 'democracia', 'de', 'toda', 'la', 'historia', 'del', 'siglo', 'XXI'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@elbuhoXXI', '@mariano_alonsof', '@xpericay', '@CiudadanosCs', 'el', 'único', 'problema', 'lingüístico', 'es', 'que', 'no', 'se', 'aprende', 'el', 'balear', '.', '.', '.'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['Estáis', 'borrachos', 'o', 'qué', ';', 'mira', 'que', 'decir', '@PPopular', 'y', '@CiudadanosCs', 'son', 'lo', 'mismo', '.', 'En', 'el', 'PP', 'hay', 'más', 'a', 'repartir', 'del', 'saqueo', 'https', ':', '/', '/', 't', '.', 'co', '/', 'XeFGKsVzlK']";['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Estos', 'de', '@iunida', 'cada', 'dia', 'dicen', 'más', 'tonterías', 'en', 'su', 'desesperación', 'y', 'sangría', 'política', ',', 'compraros', 'un', 'bosque', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'bNGP5nIsxu'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@PSOE', 'si', 'sobre', 'todo', 'en', 'Andalucía', '.', 'Sois', 'lo', 'peor', 'que', 'os', 'den', 'bobos'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ahorapodemos', '@ierrejon', 'esperemos', 'De', 'esta', 'sociedad', 'un', 'cambio', 'aunque', 'RAJOY', 'SE', 'ESCONDA', 'Y', 'NO', 'HAGA', 'CAREOS', 'EN', 'TV', 'CON', 'PODEMOS', '.', 'TIENE', 'COBARDIA'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['#RitaAlcaldesa', ':', 'mientras', 'la', 'oposición', 'ha', 'estado', 'detrás', 'de', 'la', 'pancarta', ',', 'el', '@PPopular', 'ha', 'estado', 'trabajando', 'por', 'España', 'http', ':', '/', '/', 't', '.', 'co', '/', '9xF64Kqu6S'];['O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@The_Iberian', '@joxeles2', '@PSOE', '@sanchezcastejon', 'Por', 'que', 'soy', 'socialdemócrata', '?', 'Por', 'qué', 'creo', 'en', 'las', 'políticas', 'sociales', ',', 'pero', 'odio', 'el', 'comunismo', '?'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'I-Otros_aspectos', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'O']
"['@agarzon', ':', '@iunida', '""', 'participa', 'del', 'sistema', 'pero', 'reniega', 'del', 'sistema', 'capitalismo', '""']";['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@agarzon', 'considero', 'totalmente', 'injustas', 'las', 'palabras', 'vertidas', 'por', 'usted', 'contra', 'la', 'Guardia', 'Civil', '.', 'Y', 'espero', 'que', 'se', 'retracte', '.'];['B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@CiudadanosCs', 'Deberíais', 'explicar', 'que', 'vais', 'a', 'hacer', 'con', 'los', 'productos', 'que', 'estan', 'al', '10', '%', 'en', 'el', 'IVA', 'y', 'cambiar', 'el', 'PDF', ',', 'estais', 'perdiendo', 'apoyos'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['La', '@chunta', 'e', '@iunida', 'renuncian', 'a', 'las', 'ayudas', 'para', 'el', 'transporte', 'en', 'las', '@cortes_aragon', 'http', ':', '/', '/', 't', '.', 'co', '/', 'B4RYbmldKJ'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@sdzafra', '@CiudadanosCs', 'imagino', 'que', 'será', 'inevitable', ',', 'es', 'difícil', 'controlarlo'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@sanchezcastejon', 'Si', 'dieras', 'una', 'vuelta', 'por', 'Andalucía', 'aprenderías', 'más', 'nombres', '.', 'De', 'esta', 'manera', 'los', '2', 'grandes', 'partidos', 'vais', 'a', 'tener', 'poco', 'q', 'hacer'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hoy', '@SergioMartinTVE', 'entrevista', 'a', '@EsperanzAguirre', 'Candidata', 'del', '@PPopular', 'a', 'la', 'Comunidad', 'de', 'Madrid', '#LNaguirre', 'http', ':', '/', '/', 't', '.', 'co', '/', 'CVEHF6f7ZB'];['O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ahorapodemos', '@ierrejon', 'algo', 'mas', 'q', 'meter', 'la', 'primera', 'debía', 'hacer', 'x', '5000', '\x80', 'ese', 'chofer', 'de', 'Rita', ',', 'no', '?'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O']
['Los', 'esfuerzos', 'de', '@marianorajoy', 'lograrán', 'terminar', 'con', 'los', 'malditos', 'efectos', 'del', 'estalinismo'];['O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ierrejon', '@ahorapodemos', 'Haber', 'que', 'me', 'enteré', ',', 'eso', 'lo', 'queréis', 'cambiar', '?', 'O', 'es', 'discutible', 'también', '?'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Las', 'poquísimas', 'dudas', 'que', 'uno', 'podía', 'tener', 'sobre', '@CiudadanosCs', 'están', 'bien', 'resueltas', 'con', 'sus', 'medidas', 'del', 'IVA', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'kS9gNsHFAo'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Guerra', 'en', 'Podemos', ':', 'Errejón', 'y', 'Bescansa', 'contra', 'Iglesias', 'y', 'Monedero', ',', 'sobre', 'la', 'mesa', 'grado', 'de', 'moderación', 'ante', 'la', 'huida', 'de', 'votantes', 'a', '@CiudadanosCs'];['O', 'O', 'B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@PSOE', 'mismos', 'perros', 'con', 'distinto', 'collar'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O']
['.', '@sanchezcastejon', 'cuando', '@PSOECantabria', 'haga', 'el', 'ridículo', 'en', 'mayo', 'pq', 'ni', 'los', 'más', 'fieles', 'les', 'vamos', 'a', 'votar', ',', 'montas', 'una', 'gestora', '.', '.', '.'];['O', 'B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['La', 'inaceptable', 'levedad', 'del', 'PP', '@Pablo_Iglesias_', '@hchanelh'];['O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O']
['@MaximoFlorin', '@golindelasenda', '@ahorapodemos', 'De', 'acuerdo', 'contigo', '.', 'La', 'población', 'ribereña', 'es', 'apática', 'en', 'parte', '.'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@MaximoFlorin', '@golindelasenda', '@ahorapodemos', 'Sin', 'embargo', 'en', 'Murcia', ',', 'todos', 'van', 'en', 'el', 'mismo', 'sentido'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Monedero', 'se', 'niega', 'a', 'contestar', 'preguntas', 'sobre', 'Venezuela', ',', 'los', 'españoles', 'exigimos', 'políticos', 'que', 'contestan', 'a', 'todo', 'como', '@Albert_Rivera'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
['.', '@eljukebox', '@Pablo_Iglesias_', '@evolutionfs', '20', 'minutos', 'de', 'reloj', 'ha', 'estado', 'eligiendo', 'los', 'libros', 'q', 'ponía', 'en', 'el', 'montón', 'para', 'lanzar', 'guiños', '^', '^'];['O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Presentación', 'de', 'candidatura', 'e', 'inaguración', 'de', 'la', 'oficina', 'electoral', 'de', '@CiudadanosCs', 'Albacete', '.', '@Vision6_TV', 'http', ':', '/', '/', 't', '.', 'co', '/', 'x0x6UaQrru'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Aconsejo', 'ver', 'esta', 'tremenda', 'recopilación', 'de', 'lapsus', 'del', '@PPopular', 'hecha', 'por', '@Razvieu', '.', 'No', 'tiene', 'desperdicio', 'https', ':', '/', '/', 't', '.', 'co', '/', 'ChTU7t2neW'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hilillos', 'de', 'plastilina', '.', 'Resumen', 'de', 'la', 'gestión', 'del', '.', '@PPopular'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O']
['@CiudadanosCs', 'Hola', ',', 'pido', 'firmas', 'para', 'dimisión', 'de', 'Rajoy', 'y', 'Montoro', ',', 'gracias', ':', 'https', ':', '/', '/', 't', '.', 'co', '/', 'Ze7BsCaFCY'];['O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'B-Propio_partido', 'O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['La', 'número', 'dos', 'de', 'Wert', ',', 'Gomendio', ',', 'deja', 'el', 'Ministerio', 'de', 'Educación', 'y', 'se', 'va', 'a', 'la', 'OCDE', 'http', ':', '/', '/', 't', '.', 'co', '/', 'PtJVWQcNuR', 'vía', '@wordpressdotcom'];['O', 'O', 'O', 'O', 'B-Educacion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@sanchezcastejon', 'cada', 'vez', 'que', 'abres', 'la', 'boca', 'me', 'echo', 'unas', 'risas', '#PutoAmo'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@RafaelB81784034', '@Pablo_Iglesias_', 'la', 'hemeroteca', 'hay', 'montones', 'de', 'ejemplos', 'a', 'lo', 'que', 'me', 'refiero', 'como', 'especulación', 'economista', '.'];['O', 'B-Economia', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
"['@Albert_Rivera', 'De', 'verdad', 'te', 'interesan', '4', 'pueblos', 'de', 'Madrid', ',', 'con', 'lo', 'que', 'se', 'va', 'sabiendo', 'del', '""', 'clan', 'Valdemoro', '""', '?', 'Malo', 'para', 'las', 'generales']";['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@sanchezcastejon', '@diegocruzblog', 'Aunque', 'no', 'iba', 'a', 'votarle', ',', 'pero', 'me', 'decepcionó', 'su', 'forma', 'de', 'tratar', 'el', 'tema', 'Chaves', 'y', 'Griñan', '.'];['B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Hola', '@marianorajoy', '¿', 'Usted', 'cree', 'que', 'el', 'Sol', 'gira', 'alrededor', 'de', 'la', 'Tierra', '?', 'Gracias'];['O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Cada', 'vez', 'me', 'gusta', 'más', 'este', 'nuevo', '@PSOE', 'http', ':', '/', '/', 't', '.', 'co', '/', 'g7K9KEQ5jX', 'vía', '@youtube'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['y', 'rodrigo', 'rato', 'no', 'entra', 'ala', 'carcel', ',', 'vamos', 'todos', 'a', 'robar', 'dinero', 'si', 'total', 'no', 'pasa', 'nada', '@marianorajoy'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
['1', '*', 'perdieron', 'la', 'vergüenza', ',', 'después', 'el', 'respeto', 'y', 'ahora', 'buscan', 'a', 'sus', 'votantes', '!', 'solo', 'deseo', 'k', 'paguéis', 'con', 'paro', 'o', 'cárcel', 'esta', 'canallada', '.', '@PPopular'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido']
['Un', '25', '%', '.', 'Trankis', 'que', 'con', 'wert', 'i', 'su', 'educación', 'dentro', 'de', 'unos', 'años', 'sera', '50', '%'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Educacion', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@ecd_', '@Pablo_Iglesias_', 'http', ':', '/', '/', 't', '.', 'co', '/', 'HFokYkm4Rv', 'Vete', 'a', 'la', 'mierda', 'Felipe', 'Gonzales', ',', 'sera', 'hijo', 'de', 'puta', 'el', 'tio', '.', 'Empesaremos', 'a', 'ver', 'lo', 'que', 'hizo', 'el'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'I-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ser', 'transparente', 'no', 'es', 'decir', ',', 'es', 'Hacer', 'y', 'en', 'el', '@Psoe', 'ya', 'han', 'hecho', 'lo', 'que', 'dicen', '.', '#PortalDeTransparencia', '#AsiSi', 'https', ':', '/', '/', 't', '.', 'co', '/', 'B4kNIBqC24'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Otros_aspectos', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@muly_', 'Pues', 'los', 'números', 'no', 'engañan', '.', '.', 'que', 'me', 'diga', '@PPopular', 'o', '@ahorapodemos', 'o', '@PSOE', 'o', '@CiudadanosCs', 'como', 'hacer', 'los', 'números', '+'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Economia', 'O']
['En', 'mi', 'casa', 'ya', ',', 'llena', 'de', 'entusiasmo', 'después', 'de', 'escuchar', 'a', '@sanchezcastejon', '@luistudanca', '@TinoRodriguez82', 'y', '@cortesan', 'http', ':', '/', '/', 't', '.', 'co', '/', 'LUENtklbbo'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Ahora', 'ha', 'salido', 'el', 'documento', 'que', 'acredita', 'que', 'los', 'que', 'eran', 'antecesores', 'del', '@PPopular', 'fusilaron', 'a', 'Lorca', 'por', 'socialista', ',', 'homosexual', 'y', 'escritor'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['@xipirona', '@RamonLuque1', 'No', 'sabe', 'ni', 'si', 'es', '@iunida', 'Ganemos', ',', 'Jodemos', 'o', 'Potemos', ',', 'su', 'cacao', 'mental', 'es', 'digno', 'de', 'psicólogo', '.'];['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Propio_partido', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
