text_tokens;tags
['@Paco_Glez_', '@UPyD', 'UPYD', 'hoy', 'hace', 'lo', 'mismo', '.', 'Deja', 'impune', 'a', 'Mas', 'y', 'a', 'los', 'pujol', 'o', 'a', 'Narcis', 'Serra', '.', 'Y', 'todp', 'queda', 'en', 'Bankia', ',', 'que', 'conviene', 'a', 'Soraya', '.'];[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
['@Pablo_Iglesias_', 'Hijo', 'de', 'puta', 'mucho', 'que', 'dices', 'que', 'hay', 'que', 'publicar', 'los', 'sueldos', 'pero', 'lo', 'que', 'ganas', 'de', 'mecánico', 'nada', 'xD', 'http', ':', '/', '/', 't', '.', 'co', '/', 'lg1NQOdbOG'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@iunida', 'les', 'sobra', 'nuestro', 'dinero', ',', 'que', 'cutrez', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0]
['Que', 'gran', 'verdad', '.', 'Prioridad', 'privado', ',', 'el', 'dinero', '.', 'Prioridad', 'público', ',', 'el', 'paciente', '.', '@SocialistesVa', 'l', '@XimoPresident', '@PSOE', 'https', ':', '/', '/', 't', '.', 'co', '/', '6Q1GejVtIz'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['El', '@PSOE', 'pone', 'en', 'marcha', 'el', 'mayor', 'portal', 'de', '*transparencia', 'política', 'de', 'España', 'http', ':', '/', '/', 't', '.', 'co', '/', '11eMFg7RDB', '*AsiSi', 'https', ':', '/', '/', 't', '.', 'co', '/', 'Ilub1QfRam'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Dice', '@Albert_Rivera', 'que', 'con', 'la', 'reforma', 'fiscal', 'de', '@CiudadanosCs', 'el', 'paro', 'bajaría', 'al', '10', '%', 'http', ':', '/', '/', 't', '.', 'co', '/', 'VSpinFNyR1'];[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PSOE', 'vaya', ',', 'desde', 'cuando', 'un', 'libro', 'se', 'come', 'con', 'lo', 'que', 'está', 'cayendo', '?', '?'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Modess81', 'Casi', '1', 'millones', '(', '1', '.', '970', '.', '710', ')', 'andaluces', 'no', 'votaron', 'al', '@PSOE', 'el', 'resto', 'es', 'cosa', 'del', 'sistema', 'electoral', ',', 'ademas', 'ha', 'sido', 'su', 'peor', 'resultado'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'Si', 'la', 'Ley', 'no', 'lo', 'permite', 'porque', 'pides', 'una', 'ilegalidad', '?'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@VivalaRepublic1', '@CiudadanosCs', '@ahorapodemos', '@miguelmacho1019', '¡', 'Yá', ',', 'pero', 'los', 'de', 'C', ', 's', ',', 'yo', 'sé', ',', 'perfectamente', 'que', 'son', 'unos', ',', 'fáchas', 'encubiertos', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['El', 'portal', 'de', 'transparencia', 'del', '@PSOE', 'se', 'olvida', 'de', 'los', 'bienes', 'de', 'la', 'candidata', 'de', '«', 'Carbayo', '»'];[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['La', 'candidata', 'de', '@iunida', 'a', 'la', 'alcaldía', 'del', 'ayuntamiento', 'de', 'Madrid', '@RaquelLopezIU', 'interviene', 'en', 'el', 'acto', 'de', 'San', 'Blas', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', '1pxx1OAHwV'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@nezarza77', '@Albert_Rivera', 'Según', '?', '?', 'la', 'intención', 'de', 'voto', ',', '?', '?', 'los', 'trolls', ',', 'montajes', 'y', 'las', 'mentiras', '.', 'Yo', 'no', 'creo', 'nada', 'q', 'no', 'esté', 'en', 'el', 'programa', 'oficial'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Pablo_Iglesias_', 'Pablo', 'esto', 'tiene', 'que', 'acabar', '.', '.', 'espero', 'que', 'tu', 'tomes', 'cartas', 'en', 'este', 'asunto', '.', '.', '.', '.', '.'];[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['pues', 'la', 'junta', 'de', '*andalucia', 'no', 'lo', 'es', ',', 'podeis', 'darle', 'lecciones', 'de', 'trasnparecia', '@PSOESanJeronimo', '@PSOE'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
['@Albert_Rivera', '', 'Es', 'buen', 'síntoma', 'ir', 'consiguiendo', 'que', 'se', 'hable', 'de', 'reformas', 'economico', '-', 'sociales', '.', 'A', 'ver', 'si', 'se', 'animan', 'otros', '', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Cp8obxdZr1'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['', 'La', 'número', 'tres', 'de', '@CiudadanosCs', 'de', 'Madrid', 'enmudece', 'ante', 'la', 'corrupción', '', 'http', ':', '/', '/', 't', '.', 'co', '/', 'rfJDpdkHwD', 'El', 'millor', 'és', 'el', 'tio', ':', '', 'para', 'eso', 'votamos', 'al', 'PP', ''];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@serca1', '@JJavaloys', '@CiudadanosCs', 'Si', 'es', 'así', ',', 'propón', 'bajar', 'todos', 'los', 'impuestos', 'y', 'reducir', 'un', '10', '%', 'el', 'salario', 'de', 'todos', 'los', 'políticos', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Esta', 'vez', 'sí', ',', '@agarzon', 'en', 'Sagunto', '.', 'Cerca', 'de', '700', 'personas', 'en', 'el', 'Teatro', 'Begoña', 'del', 'Puerto', 'http', ':', '/', '/', 't', '.', 'co', '/', 'wzgAGY77MT'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@EstherDPedroche', '@sacedator', '@marisamorenom', '@agarzon', 'De', 'IU', ',', 'se', 'les', 'tendría', 'que', 'quitar', 'el', 'sueldo', 'y', 'dejar', 'los', 'escaños', '.'];[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@CarinaMejias', '@CiudadanosCs', '@CsElMasnou', 'Gracias', 'a', 'ti', 'por', 'tu', 'tiempo', '!', '!', 'Espero', 'que', 'nos', 'veamos', 'muy', 'pronto'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['El', '@PSOE', 'lanza', 'el', 'mayor', 'Portal', 'de', 'Transparencia', 'de', 'la', 'política', 'española', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', '1vRWAOQVWw', '*Transparentes', 'https', ':', '/', '/', 't', '.', 'co', '/', 'f1DAvGMPa1'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*CiudadReal', 'Zamora', '(', '@PSOE', ')', 'promete', 'que', 'el', 'Colegio', 'de', 'la', 'Ferroviaria', 'se', 'convertirá', 'en', 'la', 'Casa', 'de', 'la', 'Ciudad', 'si', 'gana', '.', '.', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Kzb1mEpxAR'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Ahí', 'está', 'el', 'cambio', 'que', 'necesitamos', '@agarzon', '@guillesampedro', '@Superchango1', 'http', ':', '/', '/', 't', '.', 'co', '/', 'WSaAkxJjVJ'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*RitaAlcaldesa', ':', 'Gracias', 'al', 'Gobierno', 'del', '@PPopular', 'se', 'han', 'salvado', 'las', 'pensiones', 'y', 'los', 'sueldos', 'de', 'los', 'funcionarios', ',', 'hay', 'que', 'seguir', 'trabajando', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
['Hola', '@EsperanzAguirre', ',', 'asi', 'que', 'si', 'gobierna', '@ahorapodemos', 'ya', 'no', 'se', 'podrá', 'votar', 'libremente', ',', 'y', 'no', 'como', 'ahora', ',', '¿', 'no', '?', 'http', ':', '/', '/', 't', '.', 'co', '/', 'Z1sFvmpLNO'];[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@marianorajoy', '*Siria', ',', 'Alá', '/', 'Dios', '/', 'Cosmos', 'es', 'amor', '.', 'El', 'amor', 'no', 'juzga', '.', 'El', 'amor', 'entiende', '.', 'El', 'amor', 'no', 'hace', 'ningún', 'boicot', '.', 'El', 'amor', 'no', 'hace', 'guerras', '.', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', '', 'El', 'PP', 'no', 'quiere', 'que', 'el', 'pueblo', 'haga', 'política', '', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@EstherDPedroche', 'NO', 'te', 'hartes', ',', 'sigamos', 'trabajando', 'por', 'y', 'para', 'IU', 'y', 'no', 'les', 'dejemos', 'conseguirlo', '.', '@sacedator', '@marisamorenom', '@agarzon'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['@EstherDPedroche', 'La', 'debilidad', 'no', 'vale', ',', 'ahora', 'unión', 'y', 'a', 'trabajar', '.', '@sacedator', '@marisamorenom', '@agarzon'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['http', ':', '/', '/', 't', '.', 'co', '/', 's6tIGNBx1w', 'Es', 'una', 'pena', 'que', '@marianorajoy', 'no', 'sepa', 'inglés', 'y', 'no', 'pueda', 'leer', 'estas', 'cosas', '.', 'Se', 'lo', 'resumo', ':', 'It', ', 's', 'very', 'difficult', 'protestar'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@ahorapodemos', '@ierrejon', 'Tambien', 'que', 'las', 'empresas', '(', 'independientes', 'o', 'no', ')', 'contactaran', 'si', 'estubieran', 'interesadas', 'seguro', 'que', 'avanzaríamos'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Fercampos11', '@sacedator', '@marisamorenom', '@agarzon', 'qué', 'coño', 'debilidad', '.', '.', '.', 'Esto', 'no', 'hay', 'que', 'consentirlo', ',', 'joder', 'ya', '.', 'Somos', 'colaboracionistas'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['*sinpudor', 'Educación', 'permite', 'un', 'acto', 'a', 'Cifuentes', 'en', 'un', 'instituto', 'pero', 'no', 'a', 'Gabilondo', '@PSOE', '@socialistes_cat', 'http', ':', '/', '/', 't', '.', 'co', '/', 'fVt9qVjSRo', '@La_SER'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Momento', 'de', 'emergencia', 'social', '.', 'Que', 'ha', 'pasado', 'con', 'el', 'Articulo', '118', 'Constitución', 'española', '?', '@agarzon', '@EUMorvedre'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]
['@Henrythoreao', '@Pablo_Iglesias_', 'es', 'posible', 'q', 'lleves', 'razón', ',', 'pero', 'no', 'hay', 'más', '.', 'IU', 'por', 'desgracia', 'no', 'termina', 'de', 'enganchar', '.', 'Una', 'pena', '.', 'Salud'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Nos', 'jugamos', 'los', 'derechos', 'sociales', 'por', 'los', 'q', 'nuestros', 'abuelos', 'lucharon', '@agarzon', '@EUMorvedre'];[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
['@Pablo_Iglesias_', 'señor', 'presidente', 'usted', 'pasara', 'a', 'la', 'historia', 'como', 'el', 'mejor', 'presidente', 'de', 'la', 'democracia', 'de', 'toda', 'la', 'historia', 'del', 'siglo', 'XXI'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@elbuhoXXI', '@mariano_alonsof', '@xpericay', '@CiudadanosCs', 'el', 'único', 'problema', 'lingüístico', 'es', 'que', 'no', 'se', 'aprende', 'el', 'balear', '.', '.', '.'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Estáis', 'borrachos', 'o', 'qué', ',', 'mira', 'que', 'decir', '@PPopular', 'y', '@CiudadanosCs', 'son', 'lo', 'mismo', '.', 'En', 'el', 'PP', 'hay', 'más', 'a', 'repartir', 'del', 'saqueo', 'https', ':', '/', '/', 't', '.', 'co', '/', 'XeFGKsVzlK'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Estos', 'de', '@iunida', 'cada', 'dia', 'dicen', 'más', 'tonterías', 'en', 'su', 'desesperación', 'y', 'sangría', 'política', ',', 'compraros', 'un', 'bosque', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'bNGP1nIsxu'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PSOE', 'si', 'sobre', 'todo', 'en', 'Andalucía', '.', 'Sois', 'lo', 'peor', 'que', 'os', 'den', 'bobos'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@ahorapodemos', '@ierrejon', 'esperemos', 'De', 'esta', 'sociedad', 'un', 'cambio', 'aunque', 'RAJOY', 'SE', 'ESCONDA', 'Y', 'NO', 'HAGA', 'CAREOS', 'EN', 'TV', 'CON', 'PODEMOS', '.', 'TIENE', 'COBARDIA'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
['*RitaAlcaldesa', ':', 'mientras', 'la', 'oposición', 'ha', 'estado', 'detrás', 'de', 'la', 'pancarta', ',', 'el', '@PPopular', 'ha', 'estado', 'trabajando', 'por', 'España', 'http', ':', '/', '/', 't', '.', 'co', '/', '9xF61Kqu6S'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@The_Iberian', '@joxeles1', '@PSOE', '@sanchezcastejon', 'Por', 'que', 'soy', 'socialdemócrata', '?', 'Por', 'qué', 'creo', 'en', 'las', 'políticas', 'sociales', ',', 'pero', 'odio', 'el', 'comunismo', '?'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]
['@agarzon', ':', '@iunida', '', 'participa', 'del', 'sistema', 'pero', 'reniega', 'del', 'sistema', 'capitalismo', ''];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@agarzon', 'considero', 'totalmente', 'injustas', 'las', 'palabras', 'vertidas', 'por', 'usted', 'contra', 'la', 'Guardia', 'Civil', '.', 'Y', 'espero', 'que', 'se', 'retracte', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@CiudadanosCs', 'Deberíais', 'explicar', 'que', 'vais', 'a', 'hacer', 'con', 'los', 'productos', 'que', 'estan', 'al', '10', '%', 'en', 'el', 'IVA', 'y', 'cambiar', 'el', 'PDF', ',', 'estais', 'perdiendo', 'apoyos'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
['La', '@chunta', 'e', '@iunida', 'renuncian', 'a', 'las', 'ayudas', 'para', 'el', 'transporte', 'en', 'las', '@cortes_aragon', 'http', ':', '/', '/', 't', '.', 'co', '/', 'B1RYbmldKJ'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sdzafra', '@CiudadanosCs', 'imagino', 'que', 'será', 'inevitable', ',', 'es', 'difícil', 'controlarlo'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'Si', 'dieras', 'una', 'vuelta', 'por', 'Andalucía', 'aprenderías', 'más', 'nombres', '.', 'De', 'esta', 'manera', 'los', '1', 'grandes', 'partidos', 'vais', 'a', 'tener', 'poco', 'q', 'hacer'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Hoy', '@SergioMartinTVE', 'entrevista', 'a', '@EsperanzAguirre', 'Candidata', 'del', '@PPopular', 'a', 'la', 'Comunidad', 'de', 'Madrid', '*LNaguirre', 'http', ':', '/', '/', 't', '.', 'co', '/', 'CVEHF6f7ZB'];[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@ahorapodemos', '@ierrejon', 'algo', 'mas', 'q', 'meter', 'la', 'primera', 'debía', 'hacer', 'x', '1000', '\x80', 'ese', 'chofer', 'de', 'Rita', ',', 'no', '?'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
['Los', 'esfuerzos', 'de', '@marianorajoy', 'lograrán', 'terminar', 'con', 'los', 'malditos', 'efectos', 'del', 'estalinismo'];[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
['@ierrejon', '@ahorapodemos', 'Haber', 'que', 'me', 'enteré', ',', 'eso', 'lo', 'queréis', 'cambiar', '?', 'O', 'es', 'discutible', 'también', '?'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Las', 'poquísimas', 'dudas', 'que', 'uno', 'podía', 'tener', 'sobre', '@CiudadanosCs', 'están', 'bien', 'resueltas', 'con', 'sus', 'medidas', 'del', 'IVA', '.', 'http', ':', '/', '/', 't', '.', 'co', '/', 'kS9gNsHFAo'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Guerra', 'en', 'Podemos', ':', 'Errejón', 'y', 'Bescansa', 'contra', 'Iglesias', 'y', 'Monedero', ',', 'sobre', 'la', 'mesa', 'grado', 'de', 'moderación', 'ante', 'la', 'huida', 'de', 'votantes', 'a', '@CiudadanosCs'];[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@PSOE', 'mismos', 'perros', 'con', 'distinto', 'collar'];[1, 0, 0, 0, 0, 0]
['.', '@sanchezcastejon', 'cuando', '@PSOECantabria', 'haga', 'el', 'ridículo', 'en', 'mayo', 'pq', 'ni', 'los', 'más', 'fieles', 'les', 'vamos', 'a', 'votar', ',', 'montas', 'una', 'gestora', '.', '.', '.'];[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
['La', 'inaceptable', 'levedad', 'del', 'PP', '@Pablo_Iglesias_', '@hchanelh'];[0, 0, 0, 0, 1, 0, 0]
['@MaximoFlorin', '@golindelasenda', '@ahorapodemos', 'De', 'acuerdo', 'contigo', '.', 'La', 'población', 'ribereña', 'es', 'apática', 'en', 'parte', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@MaximoFlorin', '@golindelasenda', '@ahorapodemos', 'Sin', 'embargo', 'en', 'Murcia', ',', 'todos', 'van', 'en', 'el', 'mismo', 'sentido'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Monedero', 'se', 'niega', 'a', 'contestar', 'preguntas', 'sobre', 'Venezuela', ',', 'los', 'españoles', 'exigimos', 'políticos', 'que', 'contestan', 'a', 'todo', 'como', '@Albert_Rivera'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['.', '@eljukebox', '@Pablo_Iglesias_', '@evolutionfs', '10', 'minutos', 'de', 'reloj', 'ha', 'estado', 'eligiendo', 'los', 'libros', 'q', 'ponía', 'en', 'el', 'montón', 'para', 'lanzar', 'guiños', '^', '^'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Presentación', 'de', 'candidatura', 'e', 'inaguración', 'de', 'la', 'oficina', 'electoral', 'de', '@CiudadanosCs', 'Albacete', '.', '@Vision6_TV', 'http', ':', '/', '/', 't', '.', 'co', '/', 'x0x6UaQrru'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Aconsejo', 'ver', 'esta', 'tremenda', 'recopilación', 'de', 'lapsus', 'del', '@PPopular', 'hecha', 'por', '@Razvieu', '.', 'No', 'tiene', 'desperdicio', 'https', ':', '/', '/', 't', '.', 'co', '/', 'ChTU7t1neW'];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Hilillos', 'de', 'plastilina', '.', 'Resumen', 'de', 'la', 'gestión', 'del', '.', '@PPopular'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
['@CiudadanosCs', 'Hola', ',', 'pido', 'firmas', 'para', 'dimisión', 'de', 'Rajoy', 'y', 'Montoro', ',', 'gracias', ':', 'https', ':', '/', '/', 't', '.', 'co', '/', 'Ze7BsCaFCY'];[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['La', 'número', 'dos', 'de', 'Wert', ',', 'Gomendio', ',', 'deja', 'el', 'Ministerio', 'de', 'Educación', 'y', 'se', 'va', 'a', 'la', 'OCDE', 'http', ':', '/', '/', 't', '.', 'co', '/', 'PtJVWQcNuR', 'vía', '@wordpressdotcom'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', 'cada', 'vez', 'que', 'abres', 'la', 'boca', 'me', 'echo', 'unas', 'risas', '*PutoAmo'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@RafaelB81781011', '@Pablo_Iglesias_', 'la', 'hemeroteca', 'hay', 'montones', 'de', 'ejemplos', 'a', 'lo', 'que', 'me', 'refiero', 'como', 'especulación', 'economista', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@Albert_Rivera', 'De', 'verdad', 'te', 'interesan', '1', 'pueblos', 'de', 'Madrid', ',', 'con', 'lo', 'que', 'se', 'va', 'sabiendo', 'del', '', 'clan', 'Valdemoro', '', '?', 'Malo', 'para', 'las', 'generales'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['@sanchezcastejon', '@diegocruzblog', 'Aunque', 'no', 'iba', 'a', 'votarle', ',', 'pero', 'me', 'decepcionó', 'su', 'forma', 'de', 'tratar', 'el', 'tema', 'Chaves', 'y', 'Griñan', '.'];[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Hola', '@marianorajoy', '¿', 'Usted', 'cree', 'que', 'el', 'Sol', 'gira', 'alrededor', 'de', 'la', 'Tierra', '?', 'Gracias'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['Cada', 'vez', 'me', 'gusta', 'más', 'este', 'nuevo', '@PSOE', 'http', ':', '/', '/', 't', '.', 'co', '/', 'g7K9KEQ1jX', 'vía', '@youtube'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
['y', 'rodrigo', 'rato', 'no', 'entra', 'ala', 'carcel', ',', 'vamos', 'todos', 'a', 'robar', 'dinero', 'si', 'total', 'no', 'pasa', 'nada', '@marianorajoy'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
['1', '*', 'perdieron', 'la', 'vergüenza', ',', 'después', 'el', 'respeto', 'y', 'ahora', 'buscan', 'a', 'sus', 'votantes', '!', 'solo', 'deseo', 'k', 'paguéis', 'con', 'paro', 'o', 'cárcel', 'esta', 'canallada', '.', '@PPopular'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
