text_tokens;tags;polarities
['Hay', 'mucha', 'suciedad', ',', 'no', 'es', 'cómodo', ',', 'los', 'lavabos', 'muy', 'sucios', ',', 'el', 'ambiente', 'esta', 'super', 'trasnochado', ',', 'y', 'la', 'cocina', 'fatal', ',', 'comida', 'sin', 'textura', ',', 'muy', 'industrial', ',', 'como', 'un', 'menú', 'de', 'diario', ',', 'a', '10', ',', '0', '€.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['<->', 'Pedimos', 'a', 'la', 'carte', '(', 'no', 'menú', 'del', 'día', ')', 'paella', 'como', 'plato', 'principal', '-', 'casi', 'quemada', ',', 'arroz', 'pasado', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['<->', 'Gambas', 'resecas', 'y', 'no', 'sabemos', 'por', 'que', ',', 'pero', 'lo', 'llenaron', 'con', 'trozos', 'de', 'esa', '""', 'sucedanio', 'en', 'forma', 'de', 'palo', '-', 'pero', 'con', 'sabor', 'a', 'gamba', '""', 'que', 'era', 'casi', 'caucho', '-', 'imposible', 'de', 'comer', '.']";[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['<->', 'No', 'pudimos', 'comer', 'ni', 'la', 'mitad', 'de', 'la', 'paella'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1];[-1, -1, -1, -1, -1, -1, -1, -1, -1, 0]
['<+>', 'personal', 'amable', '.'];[0, 1, 0, 0];[-1, 1, -1, -1]
['<+>', 'entrantes', 'pasables', '-', 'normal', 'de', 'sabor'];[0, 1, 0, 0, 0, 0, 0];[-1, 2, -1, -1, -1, -1, -1]
['La', 'comida', 'era', 'toda', 'fantastica', '.'];[0, 1, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1]
['Bien', 'en', 'general', ',', 'un', 'poco', 'lento', 'el', 'servicio'];[0, 0, 0, 0, 0, 0, 0, 0, 1];[-1, -1, -1, -1, -1, -1, -1, -1, 0]
['Servicio', 'diligente', 'con', 'voluntad', 'de', 'cumplir', '.'];[1, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1]
['La', 'cocina', 'mejorable', ',', 'al', 'lado', 'de', 'platos', 'excelentes', 'por', 'ejemplo', 'el', 'bacalao', ',', 'otros', 'no', 'tanto', 'como', 'el', 'atun', ',', 'demasiado', 'hecho', '.', 'Aplicaron', 'correctamente', 'el', 'descuento', 'promocional', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0];[-1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Cocina', 'excelente', ',', 'todos', 'los', 'platos', 'que', 'pedimos', 'estan', 'exquisutos'];[1, 0, 0, 0, 0, 1, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Bonito', 'restaurante', ',', 'buen', 'ambiente', 'y', 'servicio', '.'];[0, 1, 0, 0, 0, 0, 1, 0];[-1, 1, -1, -1, -1, -1, -1, -1]
['Extremadamente', 'juntas', 'las', 'mesas', '.', 'los', 'platos', 'sin', 'sabor', 'alguno', '.'];[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
['El', 'pan', 'excelente', '.'];[0, 1, 0, 0];[-1, 1, -1, -1]
['Entrada', 'algo', 'desordenada', ',', 'con', 'papel', 'en', 'suelo', '.', 'vibración', 'del', 'metro', 'y', 'ruido', 'de', 'sala', 'molesto', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Si', 'la', 'comida', 'tuviese', 'sabor', ',', 'lo', 'demás', 'da', 'igual', '.'];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1]
['Excelente', 'ubicación', 'e', 'iluminación', '.'];[0, 1, 0, 1, 0];[-1, 1, -1, -1, -1]
['Perfecta', 'relación', 'calidad', '-', 'precio', ',', 'servicio', 'muy', 'atento', 'y', 'comida', 'exquisita', '.'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0];[-1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1]
['Los', 'camareros', 'muy', 'agradables', 'y', 'atentos', ',', 'los', 'entrantes', 'son', 'muy', 'buenos', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'paella', 'bien', 'por', 'el', 'precio', '.'];[0, 1, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1]
['excelente', 'menú', 'desgustacion', 'que', 'va', 'de', 'menos', 'a', 'mas', 'con', 'dos', 'platós', 'finales', 'realmete', 'buenos', '.'];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0];[-1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['El', 'restaurante', '""', 'La', 'Cullera', 'de', 'Boix', '""', 'es', 'excelente', 'tanto', 'por', 'el', 'ambiente', 'como', 'el', 'servicio', ',', 'no', 'tuvimos', 'ningún', 'problema', '.']";[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Los', 'servicios', 'en', 'estado', 'lamentable', ',', 'y', 'los', 'manteles', ',', 'copas', 'etc', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0];[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['pueden', 'mejorar', 'la', 'limpieza', '.'];[0, 0, 0, 1, 0];[-1, -1, -1, 0, -1]
['En', 'cuanto', 'a', 'la', 'comida', 'y', 'servicio', 'de', 'personal', 'se', 'puede', 'afirmar', 'que', 'estava', 'muy', 'correcta', '.'];[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Personal', 'amable', 'pero', 'la', 'comida', 'muy', 'floja', '.'];[1, 0, 0, 0, 1, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1]
['Sin', 'ninguna', 'gracia', ',', 'arroz', 'poco', 'sabroso', '.'];[0, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, 0, -1, -1, -1]
['En', 'estos', 'tiempos', 'que', 'corren', 'vamos', 'todos', 'a', 'por', 'los', 'descuentos', 'sin', 'renunciar', 'a', 'la', 'calidad', ',', 'este', 'restaurante', 'dio', 'la', 'talla', 'en', 'cuanto', 'al', 'menú', 'degustación', 'que', 'escogimos', ',', 'por', 'cierto', ',', 'todo', 'buenísimo', ',', 'las', 'cantidades', 'muy', 'acertadas', ',', 'el', 'arroz', 'caldoso', 'nos', 'gustó', 'bastante', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'atención', 'de', 'todo', 'el', 'personal', 'fue', 'muy', 'buena', 'y', 'el', 'local', 'acogedor', '.'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0];[-1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['<+>', 'La', 'atencion'];[0, 0, 1];[-1, -1, 1]
['Fuimos', '21', 'personas', ',', 'trato', 'excepcional', ',', 'la', 'cena', 'estuvo', 'bien', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]
['El', 'unico', 'inconveniente', 'el', 'espacio', ',', 'apenas', 'nos', 'podiamos', 'mover', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1]
['Magnífica', 'atención', ',', 'buena', 'carta', 'de', 'vinos', ',', 'muy', 'buen', 'paella', '.'];[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'comida', 'muy', 'buena', ',', 'elegimos', 'el', 'menú', 'degustación', 'y', 'es', 'muy', 'completo', '.'];[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Realmente', 'una', 'gran', 'decepción', ',', 'pésimo', 'servicio', ',', 'además', 'no', 'sólo', 'la', 'bebida', 'no', 'está', 'incluida', 'sino', 'que', 'no', 'te', 'ponen', 'ni', 'pan', 'ni', 'siquiera', 'agua', '.'];[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Estupendo', 'el', 'arroz', 'caldoso', 'con', 'bogavante', 'y', 'muy', 'buen', 'trato', '.'];[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0];[-1, -1, 1, 1, 1, 1, -1, -1, -1, -1, -1]
['Es', 'la', 'seguna', 'vez', 'que', 'vamos', 'y', 'la', 'verdad', 'es', 'que', 'la', 'primera', 'vez', 'tuvimos', 'una', 'mala', 'experiencia', 'por', 'un', 'malentendido', 'pero', 'esta', 'última', 'vez', 'todo', 'fue', 'bien', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Celebramos', 'en', 'este', 'restaurante', 'nuestras', 'Bodas', 'de', 'Plata', 'y', 'tengo', 'que', 'decir', 'que', 'fue', 'todo', 'perfecto', ',', 'el', 'servicio', 'muy', 'atento', 'y', 'amable', 'y', 'la', 'comida', 'estupenda', ',', 'yo', 'destacaría', 'las', 'croquetas', 'del', 'aperitivo', '(', 'deliciosas', ')', 'y', 'como', 'no', ',', 'la', 'paella', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['Por', 'poner', 'algún', 'pero', ',', 'quizá', 'el', 'jamón', 'no', 'era', 'todo', 'lo', '""', 'ibérico', '""', 'que', 'cabía', 'esperar', '.']";[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Es', 'un', 'Restaurante', 'muy', 'recomendable', '.'];[0, 0, 1, 0, 0, 0];[-1, -1, 1, -1, -1, -1]
['Sitio', 'tranquilo', ',', 'raciones', 'correctas', ',', 'lo', 'mejor', 'los', 'arroces', 'y', 'el', 'precio', '.'];[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'local', 'tiene', 'un', 'ambiente', 'muy', 'agradable', ',', 'y', 'la', 'comida', 'es', 'exquisita', '.'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'trato', 'del', 'personal', 'fue', 'muy', 'bueno', '.'];[0, 0, 0, 1, 0, 0, 0, 0];[-1, -1, -1, 1, -1, -1, -1, -1]
['El', 'menú', 'degustacion', 'nos', 'pareció', 'bueno', 'y', 'variado', 'con', 'un', 'servicio', 'muy', 'atento', 'y', 'un', 'trato', 'agradable', 'y', 'la', 'comida', 'estaba', 'buena', 'con', 'una', 'buena', 'relación', 'calidad', 'precio', '.'];[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'comida', 'exquisita', ',', 'abundante', ',', 'el', 'ambiente', 'y', 'servicio', 'muy', 'agradables', '.'];[0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Para', 'un', 'menu', 'gastronomico', ',', 'si', 'la', 'comida', 'es', 'solo', 'buena', ',', 'por', 'no', 'decir', 'discreta', '(', 'en', 'lo', 'que', 'a', 'paella', 'como', 'plato', 'principal', 'se', 'refiere', ')', 'el', 'resultado', 'fue', 'algo', 'decepcionante', ',', 'aunque', 'el', 'precio', 'podria', 'considerarse', 'excepcional', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Hubiera', 'mejorado', 'con', 'un', 'mejor', 'trato', ',', 'servicio', 'mas', 'predilecto', ',', 'mesa', 'mas', 'confortable', '.'];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1]
['Esperaba', 'un', 'poco', 'más', 'del', 'arroz', ',', 'por', 'lo', 'demás', ',', 'todo', 'muy', 'correcto', '.'];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, 2, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Un', 'menú', 'estupendo', ',', 'muy', 'completo', '.'];[0, 1, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1]
['El', 'trato', 'muy', 'bueno', ',', 'muy', 'amables', ',', 'el', 'arroz', 'exquisito', 'y', 'a', 'mitad', 'de', 'precio', ',', 'lo', 'recomiendo', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Restaurante', 'correcto', 'sin', 'más', 'pretensiones', ',', 'abundante', 'la', 'comida', 'pero', 'sin', 'una', 'calidad', 'extraordinaria', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'servicio', 'pésimo', ',', 'lento', 'y', 'no', 'se', 'enteraba', 'de', 'nada', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'arroz', 'tampoco', 'me', 'sorprendio', '.'];[0, 1, 0, 0, 0, 0];[-1, 2, -1, -1, -1, -1]
['Muy', 'buena', 'carta', 'y', 'platos', 'abudantes', '.'];[0, 0, 1, 0, 1, 0, 0];[-1, -1, 1, -1, -1, -1, -1]
['El', 'servicio', 'es', 'muy', 'amable', 'y', 'diligente', 'y', 'el', 'entorno', '(', 'estuvimos', 'en', 'la', 'sala', 'privado', ')', 'agradable', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Hicimos', 'la', 'cena', 'de', 'trabajo', 'y', 'estuvimos', 'muy', 'bien', 'atendidos', ',', 'el', 'servicio', 'muy', 'bueno', 'y', 'la', 'comida', 'de', 'las', 'mejores', 'que', 'hemos', 'hecho', 'un', 'dia', 'como', 'este', 'que', 'los', 'restaurantes', 'se', 'llenan', 'de', 'grupos', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Arróz', 'muy', 'bueno', 'y', 'buena', 'cantidad', '.'];[1, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1]
['Muy', 'bueno', 'restaurante', '.'];[0, 0, 1, 0];[-1, -1, 1, -1]
['Nada', 'más', 'entrar', 'un', 'olor', 'impresionante', 'a', 'cocina', 'poco', 'limpia', ',', 'luego', 'unos', 'entrantes'];[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1]
"['de', 'miedo', ',', 'navajas', 'con', 'tierra', ',', 'musclos', 'con', 'sabor', 'a', '""""', 'no', 'se', '"""",', 'calamares', 'que', 'parecian', 'tortillitas', ',', 'vino', 'blanco', 'poco', 'frio', ',', 'jamon', '""""', 'iberico', '""""', 'calificacion', '5', 'justito', 'y', 'por', 'fin', 'la', 'paella', 'muy', 'buena', 'la', 'verdad', ',', 'despues', 'para', 'rematar', 'la', 'faena', 'los', 'lavabos', 'sucios', ',', 'en', 'la', 'renfe', 'creo', 'que', 'estan', 'mas', 'limpios', ',', 'pues', 'nada', 'mas', '""""', 'muy', 'contentos', '"""",', 'no', 'volveremos', 'mas', '.']";[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Pica', 'pica', 'y', 'vino', 'muy', 'buenos', '.'];[1, 1, 0, 1, 0, 0, 0];[1, 1, -1, -1, -1, -1, -1]
['Servicio', 'muy', 'bueno', 'y', 'nos', 'han', 'tenido', 'en', 'cuenta', '.'];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Servicio', 'y', 'calidad', 'correctos', '.'];[1, 0, 0, 0, 0];[1, -1, -1, -1, -1]
['Excelentes', 'arroces', '.'];[0, 1, 0];[-1, 1, -1]
['Estuvimos', 'en', 'este', 'restaurante', 'en', 'noche', 'vieja', 'y', 'estuvo', 'todo', 'muy', 'bien', ',', 'la', 'comida', 'muy', 'buena', 'y', 'el', 'sitio', 'agradable', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]
['El', 'servicio', 'correcto', ',', 'trato', 'agradable', ',', 'el', 'precio', 'también', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Los', 'arroces', 'espectaculares', ',', 'muy', 'bien', '.'];[0, 1, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1]
['El', 'restaurante', 'está', 'muy', 'bien', ',', 'céntrico', ',', 'buenos', 'precios', 'y', 'la', 'comida', 'muy', 'buena', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Éramos', 'un', 'grupo', 'de', '11', 'y', 'nos', 'prepararon', 'una', 'mesa', 'un', 'poco', 'apartadita', 'y', 'el', 'tarto', 'fue', 'muy', 'bueno', ',', 'lo', 'recomiendo', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1]
['Merece', 'la', 'pena', 'el', 'menu', 'degustación', ',', 'por', '32', ',', '50', 'euros', 'tiene', 'una', 'calidad', 'excelente', '.'];[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['El', 'tapeo', 'en', 'la', 'barra', 'es', 'fantástico', ',', 'variado', 'y', 'precio', 'correcto', '.'];[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1]
['Me', 'pase', 'el', 'viernes', 'para', 'conocerlo', ',', 'me', 'quede', 'impresionado', 'del', 'diseño', 'del', 'local', ',', 'y', 'no', 'digamos', 'con', 'la', 'carta', 'que', 'tienen', ',', 'probé', 'entre', 'otras', 'cosas', 'un', 'huevo', 'a', '65', 'grados', 'con', 'una', 'tierra', 'y', 'chistorra', 'que', 'era', 'para', 'caerse', 'al', 'suelo', '.'];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0];[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['Local', 'decorado', 'muy', 'moderno', 'y', 'elegante', '.'];[1, 0, 0, 0, 0, 0, 0];[1, -1, -1, -1, -1, -1, -1]
['la', 'terraza', 'con', 'sillas', 'de', 'director', 'en', 'la', 'misma', 'linea', 'de', 'elegancia', '.'];[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
['La', 'comida', 'y', 'el', 'servicio', 'muy', 'bien', 'y', 'el', 'precio', 'mejor', 'todavía', '.'];[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];[-1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]
